idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
239324,2019-06-05 15:30:00,2019-06-05 15:45:00,2019-06-05 16:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-88.0,13.0,13.0,-91.0,-96.0,0.0,0.0,9.0,9.0,-84.0,-87.0,13.0,13.0,-90.0,-95.0,0.0,0.0,9.0,9.0,-83.0,-86.0,13.0,13.0,-90.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 19:00:00,2019-06-05 19:15:00,2019-06-05 19:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-89.0,13.0,13.0,-91.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-88.0,13.0,13.0,-91.0,-94.0,0.0,0.0,9.0,9.0,-82.0,-88.0,13.0,13.0,-91.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 15:00:00,2019-06-05 15:15:00,2019-06-05 15:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-93.0,13.0,13.0,-94.0,-96.0,0.0,0.0,9.0,9.0,-86.0,-90.0,13.0,13.0,-93.0,-96.0,0.0,0.0,9.0,9.0,-85.0,-88.0,13.0,13.0,-91.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 10:30:00,2019-06-05 10:45:00,2019-06-05 11:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
98364,2018-07-12 19:15:00,2018-07-12 19:30:00,2018-07-12 19:45:00,19,2,38,28,1,0.0,0.0,15.0,15.0,-42.0,-44.0,15.0,15.0,-43.0,-45.0,16.0,0.0,19.0,15.0,-44.0,-97.0,19.0,15.0,-44.0,-98.0,0.0,0.0,19.0,19.0,-94.0,-97.0,19.0,19.0,-95.0,-98.0,-83.0,19.0,-40,-84,1.0
239324,2019-06-05 00:15:00,2019-06-05 00:30:00,2019-06-05 00:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-86.0,-89.0,13.0,13.0,-92.0,-94.0,0.0,0.0,9.0,9.0,-86.0,-88.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-93.0,-93.0,-77.5,19.0,-41,-84,1.0
506666,2019-05-27 13:45:00,2019-05-27 14:00:00,2019-05-27 14:15:00,19,9,18,56,0,2.0,0.0,17.0,17.0,-54.0,-56.0,17.0,17.0,-57.0,-58.0,0.0,0.0,17.0,17.0,-55.0,-60.0,17.0,17.0,-57.0,-63.0,30.0,0.0,17.0,17.0,-60.0,-74.0,17.0,17.0,-62.0,-78.0,-64.5,18.0,-45,-84,1.0
8325,2019-04-04 16:00:00,2019-04-04 16:15:00,2019-04-04 16:30:00,19,2,38,56,1,0.0,0.0,13.0,13.0,-70.0,-74.0,13.0,13.0,-68.0,-72.0,1.0,0.0,13.0,13.0,-72.0,-84.0,13.0,13.0,-70.0,-81.0,202.0,7.0,13.0,13.0,-81.0,-93.0,13.0,13.0,-78.0,-89.0,-80.5,19.0,-42,-82,1.0
239324,2019-06-05 22:30:00,2019-06-05 22:45:00,2019-06-05 23:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-87.0,-87.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 02:45:00,2019-06-05 03:00:00,2019-06-05 03:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-91.0,-93.0,13.0,13.0,-95.0,-95.0,0.0,0.0,9.0,9.0,-90.0,-92.0,13.0,13.0,-95.0,-95.0,-77.5,19.0,-41,-84,1.0
