,idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
2341,112299,2019-06-06 14:15:00,2019-06-06 14:30:00,2019-06-06 14:45:00,19,9,11,40,0,11.0,9.0,22.0,22.0,-42.0,-71.0,22.0,22.0,-39.0,-77.0,3.0,3.0,22.0,22.0,-45.0,-67.0,22.0,22.0,-42.0,-76.0,18.0,15.0,22.0,22.0,-44.0,-84.0,22.0,22.0,-41.0,-84.0,-66.5,23.0,-43,-85,0.0
2300,112299,2019-06-05 23:15:00,2019-06-05 23:30:00,2019-06-05 23:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-44.0,-52.0,22.0,22.0,-43.0,-51.0,0.0,0.0,22.0,22.0,-46.0,-51.0,22.0,22.0,-45.0,-50.0,7.0,7.0,22.0,22.0,-42.0,-78.0,22.0,22.0,-42.0,-90.0,-66.5,23.0,-43,-85,0.0
2343,112299,2019-06-07 11:30:00,2019-06-07 11:45:00,2019-06-07 12:00:00,19,9,11,40,0,17.0,12.0,22.0,22.0,-43.0,-72.0,22.0,22.0,-38.0,-78.0,6.0,5.0,22.0,22.0,-36.0,-76.0,22.0,22.0,-35.0,-83.0,17.0,14.0,22.0,22.0,-42.0,-77.0,22.0,22.0,-40.0,-68.0,-66.5,23.0,-43,-85,3.0
2299,112299,2019-06-05 22:15:00,2019-06-05 22:30:00,2019-06-05 22:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-42.0,-52.0,22.0,22.0,-42.0,-52.0,0.0,0.0,22.0,22.0,-41.0,-61.0,22.0,22.0,-41.0,-61.0,1.0,0.0,22.0,22.0,-41.0,-65.0,22.0,22.0,-40.0,-83.0,-66.5,23.0,-43,-85,0.0
2443,112535,2019-06-13 05:15:00,2019-06-13 05:30:00,2019-06-13 05:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-41.0,-49.0,22.0,22.0,-45.0,-54.0,0.0,0.0,22.0,22.0,-42.0,-49.0,22.0,22.0,-45.0,-53.0,3.0,1.0,22.0,22.0,-44.0,-86.0,22.0,22.0,-45.0,-52.0,-66.5,23.0,-47,-85,5.0
2391,112697,2019-06-07 10:45:00,2019-06-07 11:00:00,2019-06-07 11:15:00,19,9,7,28,0,3.0,2.0,23.0,23.0,-36.0,-73.0,23.0,23.0,-35.0,-70.0,7.0,5.0,23.0,23.0,-30.0,-67.0,23.0,23.0,-30.0,-66.0,10.0,9.0,23.0,23.0,-31.0,-71.0,23.0,23.0,-31.0,-76.0,-68.5,24.0,-36,-87,3.0
2474,132524,2019-06-20 04:30:00,2019-06-20 04:45:00,2019-06-20 05:00:00,19,9,7,28,0,0.0,0.0,22.0,22.0,-44.0,-47.0,22.0,22.0,-43.0,-46.0,0.0,0.0,22.0,22.0,-42.0,-54.0,22.0,22.0,-41.0,-58.0,30.0,12.0,22.0,22.0,-54.0,-69.0,22.0,22.0,-56.0,-73.0,-68.5,24.0,-45,-87,3.0
2475,132524,2019-06-20 04:30:00,2019-06-20 04:45:00,2019-06-20 05:00:00,19,9,7,28,0,0.0,0.0,22.0,22.0,-45.0,-48.0,22.0,22.0,-44.0,-48.0,0.0,0.0,22.0,22.0,-43.0,-56.0,22.0,22.0,-42.0,-61.0,17.0,10.0,22.0,22.0,-55.0,-79.0,22.0,22.0,-56.0,-76.0,-68.5,24.0,-45,-87,3.0
111,133389,2018-08-24 18:30:00,2018-08-24 18:45:00,2018-08-24 19:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-37.0,-42.0,17.0,17.0,-42.0,-46.0,0.0,0.0,17.0,17.0,-41.0,-59.0,17.0,17.0,-46.0,-62.0,50.0,0.0,17.0,17.0,-51.0,-66.0,17.0,17.0,-54.0,-69.0,-64.5,18.0,-36,-84,3.0
108,133389,2018-09-13 17:30:00,2018-09-13 17:45:00,2018-09-13 18:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-36.0,-39.0,17.0,17.0,-41.0,-44.0,0.0,0.0,17.0,17.0,-37.0,-58.0,17.0,17.0,-42.0,-61.0,38.0,9.0,17.0,17.0,-58.0,-73.0,17.0,17.0,-61.0,-75.0,-64.5,18.0,-36,-84,3.0
2465,171933,2019-06-20 02:30:00,2019-06-20 02:45:00,2019-06-20 03:00:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-52.0,-55.0,19.0,19.0,-54.0,-57.0,0.0,0.0,19.0,19.0,-51.0,-54.0,19.0,19.0,-53.0,-56.0,3.0,0.0,19.0,19.0,-51.0,-77.0,19.0,19.0,-54.0,-67.0,-71.0,19.0,-55,-84,3.0
2466,171933,2019-06-20 02:45:00,2019-06-20 03:00:00,2019-06-20 03:15:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-51.0,-54.0,19.0,19.0,-53.0,-56.0,3.0,0.0,19.0,19.0,-51.0,-77.0,19.0,19.0,-54.0,-67.0,11.0,0.0,19.0,19.0,-58.0,-73.0,19.0,19.0,-56.0,-65.0,-71.0,19.0,-55,-84,3.0
2467,171933,2019-06-20 02:30:00,2019-06-20 02:45:00,2019-06-20 03:00:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-51.0,-54.0,19.0,19.0,-53.0,-56.0,0.0,0.0,19.0,19.0,-50.0,-53.0,19.0,19.0,-52.0,-55.0,15.0,9.0,19.0,19.0,-50.0,-73.0,19.0,19.0,-52.0,-65.0,-71.0,19.0,-55,-84,3.0
966,204214,2018-10-29 03:45:00,2018-10-29 04:00:00,2018-10-29 04:15:00,19,3,23,28,1,12.0,0.0,17.0,13.0,-64.0,-98.0,17.0,13.0,-63.0,-97.0,8.0,0.0,17.0,13.0,-56.0,-98.0,17.0,13.0,-55.0,-97.0,26.0,0.0,17.0,13.0,-56.0,-93.0,17.0,13.0,-56.0,-94.0,-79.5,23.0,-45,-86,0.0
970,204214,2018-10-29 16:30:00,2018-10-29 16:45:00,2018-10-29 17:00:00,19,3,23,28,1,0.0,0.0,13.0,13.0,-52.0,-56.0,13.0,13.0,-52.0,-56.0,0.0,0.0,13.0,13.0,-52.0,-53.0,13.0,13.0,-52.0,-53.0,6.0,0.0,17.0,13.0,-52.0,-93.0,17.0,13.0,-52.0,-94.0,-79.5,23.0,-45,-86,0.0
972,204214,2018-10-29 22:45:00,2018-10-29 23:00:00,2018-10-29 23:15:00,19,3,23,28,1,0.0,0.0,13.0,13.0,-52.0,-55.0,13.0,13.0,-52.0,-55.0,14.0,6.0,17.0,13.0,-52.0,-82.0,17.0,13.0,-52.0,-85.0,8.0,0.0,17.0,13.0,-53.0,-87.0,17.0,13.0,-53.0,-89.0,-79.5,23.0,-45,-86,0.0
965,204214,2018-10-29 03:30:00,2018-10-29 03:45:00,2018-10-29 04:00:00,19,3,23,28,1,0.0,0.0,17.0,13.0,-54.0,-75.0,14.0,14.0,-64.0,-66.0,12.0,0.0,17.0,13.0,-64.0,-98.0,17.0,13.0,-63.0,-97.0,8.0,0.0,17.0,13.0,-56.0,-98.0,17.0,13.0,-55.0,-97.0,-79.5,23.0,-45,-86,0.0
964,204214,2018-10-29 03:15:00,2018-10-29 03:30:00,2018-10-29 03:45:00,19,3,23,28,1,10.0,0.0,13.0,13.0,-53.0,-58.0,15.0,13.0,-53.0,-74.0,0.0,0.0,17.0,13.0,-54.0,-75.0,14.0,14.0,-64.0,-66.0,12.0,0.0,17.0,13.0,-64.0,-98.0,17.0,13.0,-63.0,-97.0,-79.5,23.0,-45,-86,0.0
971,204214,2018-10-29 16:45:00,2018-10-29 17:00:00,2018-10-29 17:15:00,19,3,23,28,1,0.0,0.0,13.0,13.0,-52.0,-53.0,13.0,13.0,-52.0,-53.0,6.0,0.0,17.0,13.0,-52.0,-93.0,17.0,13.0,-52.0,-94.0,26.0,7.0,17.0,13.0,-56.0,-98.0,17.0,13.0,-56.0,-97.0,-79.5,23.0,-45,-86,0.0
969,204214,2018-10-29 04:45:00,2018-10-29 05:00:00,2018-10-29 05:15:00,19,3,23,28,1,0.0,0.0,17.0,13.0,-51.0,-79.0,17.0,13.0,-50.0,-81.0,1.0,0.0,17.0,13.0,-50.0,-98.0,17.0,13.0,-49.0,-97.0,1.0,0.0,17.0,13.0,-50.0,-98.0,17.0,13.0,-49.0,-97.0,-79.5,23.0,-45,-86,0.0
967,204214,2018-10-29 04:00:00,2018-10-29 04:15:00,2018-10-29 04:30:00,19,3,23,28,1,8.0,0.0,17.0,13.0,-56.0,-98.0,17.0,13.0,-55.0,-97.0,26.0,0.0,17.0,13.0,-56.0,-93.0,17.0,13.0,-56.0,-94.0,29.0,5.0,17.0,13.0,-58.0,-98.0,17.0,13.0,-57.0,-97.0,-79.5,23.0,-45,-86,0.0
67,209354,2018-09-01 01:45:00,2018-09-01 02:00:00,2018-09-01 02:15:00,19,5,38,56,1,0.0,0.0,11.0,11.0,-43.0,-43.0,11.0,11.0,-45.0,-46.0,0.0,0.0,11.0,11.0,-43.0,-58.0,11.0,11.0,-45.0,-59.0,15.0,0.0,13.0,11.0,-57.0,-94.0,13.0,11.0,-58.0,-94.0,-74.0,17.0,-34,-82,0.0
2390,286446,2019-06-06 02:45:00,2019-06-06 03:00:00,2019-06-06 03:15:00,19,9,11,40,0,0.0,0.0,23.0,23.0,-28.0,-46.0,23.0,23.0,-32.0,-57.0,0.0,0.0,23.0,23.0,-33.0,-51.0,23.0,23.0,-36.0,-58.0,0.0,0.0,23.0,23.0,-35.0,-48.0,23.0,23.0,-34.0,-73.0,-66.5,23.0,-41,-85,2.0
1933,287076,2019-05-27 04:30:00,2019-05-27 04:45:00,2019-05-27 05:00:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-45.0,-46.0,0.0,0.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-45.0,-46.0,20.0,0.0,22.0,22.0,-44.0,-88.0,22.0,22.0,-45.0,-85.0,-66.5,23.0,-44,-85,0.0
1935,287076,2019-05-27 05:00:00,2019-05-27 05:15:00,2019-05-27 05:30:00,19,9,11,40,0,20.0,0.0,22.0,22.0,-44.0,-88.0,22.0,22.0,-45.0,-85.0,11.0,0.0,22.0,22.0,-47.0,-76.0,22.0,22.0,-47.0,-74.0,10.0,2.0,22.0,22.0,-48.0,-88.0,22.0,22.0,-47.0,-85.0,-66.5,23.0,-44,-85,0.0
1930,287076,2019-05-27 04:30:00,2019-05-27 04:45:00,2019-05-27 05:00:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-45.0,-46.0,22.0,22.0,-45.0,-46.0,0.0,0.0,22.0,22.0,-45.0,-46.0,22.0,22.0,-45.0,-46.0,35.0,13.0,22.0,22.0,-45.0,-88.0,22.0,22.0,-45.0,-84.0,-66.5,23.0,-44,-85,0.0
1932,287076,2019-05-27 05:00:00,2019-05-27 05:15:00,2019-05-27 05:30:00,19,9,11,40,0,35.0,13.0,22.0,22.0,-45.0,-88.0,22.0,22.0,-45.0,-84.0,33.0,0.0,22.0,22.0,-48.0,-76.0,22.0,22.0,-47.0,-73.0,5.0,1.0,22.0,22.0,-48.0,-89.0,22.0,22.0,-48.0,-84.0,-66.5,23.0,-44,-85,0.0
1931,287076,2019-05-27 04:45:00,2019-05-27 05:00:00,2019-05-27 05:15:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-45.0,-46.0,22.0,22.0,-45.0,-46.0,35.0,13.0,22.0,22.0,-45.0,-88.0,22.0,22.0,-45.0,-84.0,33.0,0.0,22.0,22.0,-48.0,-76.0,22.0,22.0,-47.0,-73.0,-66.5,23.0,-44,-85,0.0
1934,287076,2019-05-27 04:45:00,2019-05-27 05:00:00,2019-05-27 05:15:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-45.0,-46.0,20.0,0.0,22.0,22.0,-44.0,-88.0,22.0,22.0,-45.0,-85.0,11.0,0.0,22.0,22.0,-47.0,-76.0,22.0,22.0,-47.0,-74.0,-66.5,23.0,-44,-85,0.0
29,292092,2018-07-20 23:15:00,2018-07-20 23:30:00,2018-07-20 23:45:00,19,2,18,28,1,0.0,0.0,18.0,18.0,-49.0,-53.0,18.0,18.0,-51.0,-54.0,10.0,0.0,22.0,18.0,-52.0,-97.0,22.0,18.0,-54.0,-94.0,17.0,0.0,22.0,18.0,-56.0,-97.0,22.0,18.0,-57.0,-94.0,-85.0,23.0,-51,-86,0.0
27,292092,2018-07-20 21:45:00,2018-07-20 22:00:00,2018-07-20 22:15:00,19,2,18,28,1,0.0,0.0,18.0,18.0,-45.0,-48.0,18.0,18.0,-47.0,-50.0,0.0,0.0,22.0,18.0,-45.0,-84.0,22.0,18.0,-47.0,-84.0,10.0,0.0,22.0,18.0,-47.0,-93.0,22.0,18.0,-49.0,-89.0,-85.0,23.0,-51,-86,0.0
2480,364863,2019-06-20 03:30:00,2019-06-20 03:45:00,2019-06-20 04:00:00,19,2,6U,28,0,10.0,4.0,22.0,22.0,-46.0,-63.0,22.0,22.0,-47.0,-70.0,0.0,0.0,22.0,22.0,-51.0,-65.0,22.0,22.0,-51.0,-66.0,2.0,0.0,22.0,22.0,-59.0,-74.0,22.0,22.0,-59.0,-75.0,-86.0,29.0,-48,-87,2.0
122,370726,2018-09-13 17:30:00,2018-09-13 17:45:00,2018-09-13 18:00:00,19,9,18,56,0,0.0,0.0,16.0,16.0,-39.0,-42.0,16.0,16.0,-42.0,-45.0,0.0,0.0,16.0,16.0,-40.0,-63.0,16.0,16.0,-43.0,-63.0,107.0,3.0,16.0,16.0,-62.0,-79.0,16.0,16.0,-63.0,-78.0,-64.5,18.0,-36,-84,3.0
1947,506666,2019-05-27 13:45:00,2019-05-27 14:00:00,2019-05-27 14:15:00,19,9,18,56,0,2.0,0.0,17.0,17.0,-54.0,-56.0,17.0,17.0,-57.0,-58.0,0.0,0.0,17.0,17.0,-55.0,-60.0,17.0,17.0,-57.0,-63.0,30.0,0.0,17.0,17.0,-60.0,-74.0,17.0,17.0,-62.0,-78.0,-64.5,18.0,-45,-84,1.0
2451,527535,2019-06-20 16:15:00,2019-06-20 16:30:00,2019-06-20 16:45:00,19,6,18,28,0,46.0,6.0,20.0,20.0,-57.0,-85.0,20.0,20.0,-56.0,-80.0,0.0,0.0,20.0,20.0,-84.0,-96.0,20.0,20.0,-79.0,-85.0,3.0,0.0,20.0,20.0,-58.0,-96.0,20.0,20.0,-55.0,-84.0,-74.5,21.0,-55,-86,0.0
2450,527535,2019-06-20 16:00:00,2019-06-20 16:15:00,2019-06-20 16:30:00,19,6,18,28,0,0.0,0.0,20.0,20.0,-57.0,-58.0,20.0,20.0,-55.0,-56.0,46.0,6.0,20.0,20.0,-57.0,-85.0,20.0,20.0,-56.0,-80.0,0.0,0.0,20.0,20.0,-84.0,-96.0,20.0,20.0,-79.0,-85.0,-74.5,21.0,-55,-86,0.0
2349,527644,2019-06-06 17:00:00,2019-06-06 17:15:00,2019-06-06 17:30:00,19,9,13,28,0,0.0,0.0,23.0,23.0,-40.0,-42.0,23.0,23.0,-38.0,-40.0,39.0,8.0,23.0,23.0,-41.0,-74.0,23.0,23.0,-39.0,-71.0,9.0,5.0,23.0,23.0,-41.0,-96.0,23.0,23.0,-42.0,-96.0,-68.0,23.0,-43,-87,0.0
931,563029,2018-10-29 12:30:00,2018-10-29 12:45:00,2018-10-29 13:00:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-90.0,-94.0,16.0,16.0,-91.0,-94.0,35.0,3.0,16.0,12.0,-64.0,-95.0,16.0,13.0,-61.0,-94.0,7.0,0.0,16.0,12.0,-47.0,-95.0,16.0,12.0,-46.0,-94.0,-75.0,19.0,-39,-82,0.0
945,563029,2018-11-04 02:45:00,2018-11-04 03:00:00,2018-11-04 03:15:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
947,563029,2018-11-04 03:15:00,2018-11-04 03:30:00,2018-11-04 03:45:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
936,563029,2018-11-04 00:30:00,2018-11-04 00:45:00,2018-11-04 01:00:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
952,563029,2018-11-04 06:45:00,2018-11-04 07:00:00,2018-11-04 07:15:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-95.0,-95.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-95.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
954,563029,2018-11-04 07:15:00,2018-11-04 07:30:00,2018-11-04 07:45:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
938,563029,2018-11-04 01:00:00,2018-11-04 01:15:00,2018-11-04 01:30:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
950,563029,2018-11-04 06:15:00,2018-11-04 06:30:00,2018-11-04 06:45:00,19,3,38,56,1,1.0,0.0,16.0,12.0,-49.0,-79.0,16.0,12.0,-49.0,-79.0,33.0,16.0,16.0,12.0,-56.0,-95.0,16.0,12.0,-56.0,-94.0,0.0,0.0,16.0,16.0,-95.0,-95.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
933,563029,2018-11-03 23:45:00,2018-11-04 00:00:00,2018-11-04 00:15:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
955,563029,2018-11-04 07:30:00,2018-11-04 07:45:00,2018-11-04 08:00:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
941,563029,2018-11-04 01:45:00,2018-11-04 02:00:00,2018-11-04 02:15:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
927,563029,2018-10-29 11:30:00,2018-10-29 11:45:00,2018-10-29 12:00:00,19,3,38,56,1,0.0,0.0,16.0,12.0,-47.0,-77.0,16.0,12.0,-47.0,-78.0,0.0,0.0,16.0,12.0,-46.0,-77.0,16.0,12.0,-46.0,-73.0,15.0,0.0,16.0,16.0,-77.0,-95.0,16.0,16.0,-73.0,-94.0,-75.0,19.0,-39,-82,0.0
940,563029,2018-11-04 01:30:00,2018-11-04 01:45:00,2018-11-04 02:00:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
928,563029,2018-10-29 11:45:00,2018-10-29 12:00:00,2018-10-29 12:15:00,19,3,38,56,1,0.0,0.0,16.0,12.0,-46.0,-77.0,16.0,12.0,-46.0,-73.0,15.0,0.0,16.0,16.0,-77.0,-95.0,16.0,16.0,-73.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-95.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
946,563029,2018-11-04 03:00:00,2018-11-04 03:15:00,2018-11-04 03:30:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
937,563029,2018-11-04 00:45:00,2018-11-04 01:00:00,2018-11-04 01:15:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
948,563029,2018-11-04 03:30:00,2018-11-04 03:45:00,2018-11-04 04:00:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,1.0,0.0,16.0,12.0,-46.0,-94.0,16.0,12.0,-45.0,-94.0,-75.0,19.0,-39,-82,0.0
943,563029,2018-11-04 02:15:00,2018-11-04 02:30:00,2018-11-04 02:45:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
962,563029,2018-11-04 12:15:00,2018-11-04 12:30:00,2018-11-04 12:45:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,12.0,0.0,16.0,16.0,-68.0,-94.0,16.0,16.0,-68.0,-94.0,-75.0,19.0,-39,-82,0.0
961,563029,2018-11-04 12:00:00,2018-11-04 12:15:00,2018-11-04 12:30:00,19,3,38,56,1,14.0,0.0,16.0,12.0,-51.0,-95.0,16.0,12.0,-51.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
953,563029,2018-11-04 07:00:00,2018-11-04 07:15:00,2018-11-04 07:30:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-95.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
949,563029,2018-11-04 06:00:00,2018-11-04 06:15:00,2018-11-04 06:30:00,19,3,38,56,1,7.0,0.0,16.0,12.0,-47.0,-89.0,16.0,12.0,-47.0,-91.0,1.0,0.0,16.0,12.0,-49.0,-79.0,16.0,12.0,-49.0,-79.0,33.0,16.0,16.0,12.0,-56.0,-95.0,16.0,12.0,-56.0,-94.0,-75.0,19.0,-39,-82,0.0
929,563029,2018-10-29 12:00:00,2018-10-29 12:15:00,2018-10-29 12:30:00,19,3,38,56,1,15.0,0.0,16.0,16.0,-77.0,-95.0,16.0,16.0,-73.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-95.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-90.0,-94.0,16.0,16.0,-91.0,-94.0,-75.0,19.0,-39,-82,0.0
956,563029,2018-11-04 07:45:00,2018-11-04 08:00:00,2018-11-04 08:15:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
963,563029,2018-11-04 12:30:00,2018-11-04 12:45:00,2018-11-04 13:00:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,12.0,0.0,16.0,16.0,-68.0,-94.0,16.0,16.0,-68.0,-94.0,1.0,0.0,16.0,12.0,-45.0,-94.0,16.0,12.0,-44.0,-94.0,-75.0,19.0,-39,-82,0.0
960,563029,2018-11-04 11:45:00,2018-11-04 12:00:00,2018-11-04 12:15:00,19,3,38,56,1,0.0,0.0,13.0,12.0,-48.0,-63.0,13.0,12.0,-48.0,-64.0,14.0,0.0,16.0,12.0,-51.0,-95.0,16.0,12.0,-51.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
959,563029,2018-11-04 11:30:00,2018-11-04 11:45:00,2018-11-04 12:00:00,19,3,38,56,1,0.0,0.0,16.0,12.0,-45.0,-71.0,16.0,12.0,-45.0,-72.0,0.0,0.0,13.0,12.0,-48.0,-63.0,13.0,12.0,-48.0,-64.0,14.0,0.0,16.0,12.0,-51.0,-95.0,16.0,12.0,-51.0,-94.0,-75.0,19.0,-39,-82,0.0
958,563029,2018-11-04 08:15:00,2018-11-04 08:30:00,2018-11-04 08:45:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,1.0,0.0,16.0,12.0,-45.0,-94.0,16.0,12.0,-45.0,-94.0,-75.0,19.0,-39,-82,0.0
939,563029,2018-11-04 01:15:00,2018-11-04 01:30:00,2018-11-04 01:45:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
