idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,0.0,1.0,2.0,3.0,4.0,5.0
4672,2018-06-07 18:45:00,2018-06-07 19:00:00,2018-06-07 19:15:00,19,3,23,28,1,109.0,25.0,22.0,22.0,-75.0,-88.0,22.0,22.0,-76.0,-89.0,85.0,13.0,22.0,22.0,-76.0,-86.0,22.0,22.0,-77.0,-89.0,304.0,1.0,22.0,22.0,-78.0,-84.0,22.0,22.0,-80.0,-87.0,-79.5,23.0,-44,-86,0.0,1.0,0.0,0.0,0.0,0.0
17237,2019-06-12 01:00:00,2019-06-12 01:15:00,2019-06-12 01:30:00,19,9,18,56,0,0.0,0.0,,,-72.0,-73.0,,,-76.0,-79.0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-78.0,0.0,0.0,,,-71.0,-73.0,,,-75.0,-77.0,-64.5,18.0,-45,-84,0.0,0.0,0.0,0.0,0.0,1.0
1423,2019-06-05 22:00:00,2019-06-05 22:15:00,2019-06-05 22:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-34.0,-35.0,-85.0,23.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
64209,2019-01-01 12:30:00,2019-01-01 12:45:00,2019-01-01 13:00:00,19,6,11,40,1,1.0,0.0,25.0,24.0,-58.0,-96.0,,,,-1.0,0.0,0.0,24.0,24.0,-96.0,-96.0,,,,-1.0,0.0,0.0,25.0,24.0,-57.0,-96.0,25.0,21.0,-57.0,-57.0,-74.5,25.0,-41,-85,0.0,0.0,0.0,0.0,0.0,1.0
14797,2018-11-20 14:30:00,2018-11-20 14:45:00,2018-11-20 15:00:00,19,9,18,56,0,21.0,0.0,17.0,17.0,-61.0,-79.0,17.0,17.0,-55.0,-73.0,5.0,0.0,17.0,17.0,-61.0,-69.0,17.0,17.0,-55.0,-63.0,104.0,0.0,17.0,17.0,-61.0,-67.0,17.0,17.0,-55.0,-62.0,-64.5,18.0,-47,-84,0.0,1.0,0.0,0.0,0.0,0.0
78101,2018-04-08 21:15:00,2018-04-08 21:30:00,2018-04-08 21:45:00,19,7,18,56,0,188.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-86.0,134.0,7.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,605.0,14.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,0.0,1.0,0.0,0.0,0.0,0.0
76076,2018-10-05 03:15:00,2018-10-05 03:30:00,2018-10-05 03:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-69.0,-76.0,17.0,17.0,-69.0,-75.0,0.0,0.0,17.0,17.0,-68.0,-77.0,17.0,17.0,-67.0,-76.0,0.0,0.0,17.0,17.0,-70.0,-78.0,17.0,17.0,-72.0,-78.0,-64.5,18.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
301442,2019-05-25 16:15:00,2019-05-25 16:30:00,2019-05-25 16:45:00,19,2,23,28,1,0.0,0.0,15.0,15.0,-40.0,-41.0,15.0,15.0,-42.0,-43.0,0.0,0.0,19.0,15.0,-41.0,-74.0,19.0,15.0,-42.0,-76.0,5.0,0.0,19.0,16.0,-68.0,-96.0,19.0,16.0,-69.0,-95.0,-85.0,23.0,-39,-86,1.0,0.0,0.0,0.0,0.0,0.0
94608,2019-06-07 11:45:00,2019-06-07 12:00:00,2019-06-07 12:15:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,99.0,0.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-47.0,58.0,6.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-47.0,-68.5,24.0,-51,-87,0.0,0.0,0.0,0.0,1.0,0.0
155443,2019-06-05 06:30:00,2019-06-05 06:45:00,2019-06-05 07:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,0.0,0.0,0.0,0.0,0.0,1.0
19212,2018-04-19 06:15:00,2018-04-19 06:30:00,2018-04-19 06:45:00,19,5,23,28,1,312.0,75.0,18.0,16.0,-45.0,-48.0,18.0,16.0,-45.0,-48.0,417.0,51.0,18.0,16.0,-45.0,-48.0,18.0,16.0,-45.0,-48.0,316.0,58.0,18.0,16.0,-45.0,-48.0,18.0,16.0,-45.0,-48.0,-78.0,21.0,-42,-86,0.0,0.0,0.0,0.0,1.0,0.0
14797,2018-07-23 07:45:00,2018-07-23 08:00:00,2018-07-23 08:15:00,19,9,18,56,0,14.0,0.0,17.0,17.0,-54.0,-94.0,17.0,17.0,-56.0,-94.0,4.0,0.0,17.0,17.0,-46.0,-73.0,17.0,17.0,-47.0,-76.0,2.0,0.0,17.0,17.0,-45.0,-72.0,17.0,17.0,-46.0,-75.0,-64.5,18.0,-47,-84,0.0,0.0,0.0,1.0,0.0,0.0
155443,2019-06-05 15:15:00,2019-06-05 15:30:00,2019-06-05 15:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,0.0,0.0,0.0,0.0,0.0,1.0
188992,2019-05-27 05:00:00,2019-05-27 05:15:00,2019-05-27 05:30:00,19,7,18,56,0,0.0,0.0,18.0,18.0,-46.0,-66.0,18.0,18.0,-46.0,-66.0,15.0,0.0,18.0,18.0,-46.0,-90.0,18.0,18.0,-46.0,-87.0,23.0,0.0,18.0,18.0,-49.0,-93.0,18.0,18.0,-49.0,-90.0,-71.0,19.0,-48,-84,1.0,0.0,0.0,0.0,0.0,0.0
127346,2018-06-22 16:00:00,2018-06-22 16:15:00,2018-06-22 16:30:00,19,2,18,28,1,0.0,0.0,16.0,14.0,-58.0,-74.0,16.0,14.0,-58.0,-71.0,0.0,0.0,18.0,14.0,-58.0,-81.0,18.0,14.0,-58.0,-78.0,81.0,0.0,18.0,18.0,-81.0,-97.0,18.0,18.0,-78.0,-97.0,-85.0,23.0,-45,-86,0.0,1.0,0.0,0.0,0.0,0.0
4672,2018-05-29 07:45:00,2018-05-29 08:00:00,2018-05-29 08:15:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-90.0,-94.0,22.0,22.0,-91.0,-95.0,0.0,0.0,22.0,22.0,-91.0,-94.0,22.0,22.0,-92.0,-96.0,1.0,0.0,22.0,22.0,-84.0,-92.0,22.0,22.0,-84.0,-92.0,-79.5,23.0,-44,-86,0.0,1.0,0.0,0.0,0.0,0.0
239324,2019-06-05 08:15:00,2019-06-05 08:30:00,2019-06-05 08:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
1423,2019-06-05 06:15:00,2019-06-05 06:30:00,2019-06-05 06:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-34.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
426761,2019-05-27 04:15:00,2019-05-27 04:30:00,2019-05-27 04:45:00,19,6,42,56,0,0.0,0.0,14.0,14.0,-44.0,-59.0,14.0,14.0,-45.0,-60.0,0.0,0.0,14.0,14.0,-50.0,-63.0,14.0,14.0,-50.0,-63.0,1.0,0.0,14.0,,-47.0,-50.0,14.0,14.0,-48.0,-94.0,-69.5,15.0,-37,-81,0.0,0.0,0.0,0.0,0.0,1.0
78061,2019-01-13 10:15:00,2019-01-13 10:30:00,2019-01-13 10:45:00,19,3,42,56,1,0.0,0.0,,,-92.0,-93.0,6.0,6.0,-95.0,-95.0,0.0,0.0,,,-93.0,-93.0,6.0,6.0,-95.0,-95.0,0.0,0.0,,,-93.0,-93.0,6.0,6.0,-94.0,-95.0,-74.0,17.0,-38,-81,0.0,0.0,0.0,0.0,0.0,1.0
127346,2018-03-07 20:45:00,2018-03-07 21:00:00,2018-03-07 21:15:00,19,2,18,28,1,771.0,70.0,23.0,19.0,-50.0,-55.0,23.0,19.0,-50.0,-55.0,673.0,26.0,23.0,19.0,-51.0,-53.0,23.0,19.0,-50.0,-53.0,539.0,36.0,23.0,19.0,-50.0,-53.0,23.0,19.0,-49.0,-53.0,-85.0,23.0,-45,-86,0.0,0.0,0.0,0.0,1.0,0.0
13438,2018-09-02 14:15:00,2018-09-02 14:30:00,2018-09-02 14:45:00,19,2,18,28,1,0.0,0.0,14.0,14.0,-61.0,-63.0,14.0,14.0,-62.0,-63.0,0.0,0.0,18.0,14.0,-61.0,-76.0,18.0,14.0,-61.0,-79.0,35.0,4.0,18.0,18.0,-77.0,-94.0,18.0,-99.0,-87.0,-97.0,-85.0,23.0,-47,-86,0.0,1.0,0.0,0.0,0.0,0.0
78061,2018-11-01 12:30:00,2018-11-01 12:45:00,2018-11-01 13:00:00,19,3,42,56,1,16.0,0.0,2.0,2.0,-54.0,-59.0,6.0,3.0,-47.0,-53.0,6.0,3.0,2.0,2.0,-54.0,-58.0,6.0,6.0,-47.0,-51.0,6.0,2.0,6.0,2.0,-54.0,-68.0,6.0,6.0,-45.0,-57.0,-74.0,17.0,-38,-81,0.0,0.0,0.0,0.0,1.0,0.0
155443,2019-06-05 10:30:00,2019-06-05 10:45:00,2019-06-05 11:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,0.0,0.0,0.0,0.0,0.0,1.0
94608,2019-06-06 09:30:00,2019-06-06 09:45:00,2019-06-06 10:00:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,68.0,7.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-48.0,190.0,9.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-45.0,-48.0,-68.5,24.0,-51,-87,0.0,0.0,0.0,0.0,1.0,0.0
13438,2018-10-31 13:00:00,2018-10-31 13:15:00,2018-10-31 13:30:00,19,2,18,28,1,1.0,0.0,18.0,14.0,-57.0,-90.0,18.0,-6.0,-57.0,-62.0,0.0,0.0,14.0,14.0,-62.0,-63.0,14.0,14.0,-61.0,-62.0,0.0,0.0,18.0,14.0,-58.0,-90.0,18.0,-6.0,-57.0,-62.0,-85.0,23.0,-47,-86,0.0,0.0,0.0,0.0,0.0,1.0
98364,2018-06-15 22:00:00,2018-06-15 22:15:00,2018-06-15 22:30:00,19,2,38,28,1,1.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,-38.0,-97.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,-38.0,-97.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,-38.0,-97.0,-83.0,19.0,-40,-84,0.0,0.0,0.0,0.0,0.0,1.0
107211,2019-05-27 03:45:00,2019-05-27 04:00:00,2019-05-27 04:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,0.0,0.0,0.0,0.0,0.0,1.0
204214,2018-10-29 03:15:00,2018-10-29 03:30:00,2018-10-29 03:45:00,19,3,23,28,1,10.0,0.0,13.0,13.0,-53.0,-58.0,15.0,13.0,-53.0,-74.0,0.0,0.0,17.0,13.0,-54.0,-75.0,14.0,14.0,-64.0,-66.0,12.0,0.0,17.0,13.0,-64.0,-98.0,17.0,13.0,-63.0,-97.0,-79.5,23.0,-45,-86,1.0,0.0,0.0,0.0,0.0,0.0
75153,2018-08-10 15:15:00,2018-08-10 15:30:00,2018-08-10 15:45:00,19,9,18,56,0,29.0,1.0,17.0,17.0,-56.0,-79.0,17.0,17.0,-58.0,-84.0,17.0,0.0,17.0,17.0,-48.0,-81.0,17.0,17.0,-50.0,-85.0,28.0,12.0,17.0,17.0,-48.0,-71.0,17.0,17.0,-49.0,-73.0,-64.5,18.0,-40,-84,0.0,0.0,0.0,1.0,0.0,0.0
78101,2018-04-08 20:45:00,2018-04-08 21:00:00,2018-04-08 21:15:00,19,7,18,56,0,336.0,0.0,17.0,17.0,-84.0,-86.0,17.0,17.0,-84.0,-86.0,202.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-86.0,188.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-86.0,-71.0,19.0,-43,-84,0.0,1.0,0.0,0.0,0.0,0.0
8382,2019-06-20 03:15:00,2019-06-20 03:30:00,2019-06-20 03:45:00,19,9,11,40,0,0.0,0.0,23.0,23.0,-40.0,-45.0,23.0,23.0,-43.0,-48.0,0.0,0.0,23.0,23.0,-43.0,-51.0,23.0,23.0,-46.0,-54.0,77.0,48.0,23.0,23.0,-48.0,-78.0,23.0,23.0,-52.0,-86.0,-66.5,23.0,-40,-85,1.0,0.0,0.0,0.0,0.0,0.0
19212,2018-10-29 21:00:00,2018-10-29 21:15:00,2018-10-29 21:30:00,19,5,23,28,1,0.0,0.0,16.0,16.0,-43.0,-46.0,16.0,16.0,-44.0,-47.0,0.0,0.0,16.0,16.0,-43.0,-45.0,16.0,16.0,-44.0,-45.0,5.0,0.0,18.0,16.0,-43.0,-85.0,18.0,16.0,-44.0,-87.0,-78.0,21.0,-42,-86,1.0,0.0,0.0,0.0,0.0,0.0
94608,2019-06-07 07:15:00,2019-06-07 07:30:00,2019-06-07 07:45:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-46.0,-47.0,23.0,23.0,-45.0,-46.0,0.0,0.0,23.0,23.0,-46.0,-47.0,23.0,23.0,-45.0,-47.0,365.0,0.0,23.0,23.0,-46.0,-47.0,23.0,23.0,-45.0,-46.0,-68.5,24.0,-51,-87,0.0,0.0,0.0,0.0,1.0,0.0
19212,2018-04-19 12:45:00,2018-04-19 13:00:00,2018-04-19 13:15:00,19,5,23,28,1,208.0,43.0,18.0,16.0,-43.0,-46.0,18.0,16.0,-42.0,-46.0,363.0,74.0,18.0,16.0,-43.0,-46.0,18.0,16.0,-42.0,-46.0,229.0,58.0,18.0,16.0,-43.0,-47.0,18.0,16.0,-42.0,-45.0,-78.0,21.0,-42,-86,0.0,0.0,0.0,0.0,1.0,0.0
14797,2019-01-30 18:30:00,2019-01-30 18:45:00,2019-01-30 19:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-66.0,17.0,17.0,-56.0,-60.0,182.0,7.0,17.0,17.0,-65.0,-68.0,17.0,17.0,-59.0,-62.0,69.0,13.0,17.0,17.0,-64.0,-67.0,17.0,17.0,-58.0,-62.0,-64.5,18.0,-47,-84,0.0,1.0,0.0,0.0,0.0,0.0
4672,2018-05-27 18:00:00,2018-05-27 18:15:00,2018-05-27 18:30:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-94.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-90.0,-95.0,22.0,22.0,-93.0,-96.0,0.0,0.0,22.0,22.0,-86.0,-95.0,22.0,22.0,-88.0,-96.0,-79.5,23.0,-44,-86,0.0,1.0,0.0,0.0,0.0,0.0
4672,2018-06-07 20:00:00,2018-06-07 20:15:00,2018-06-07 20:30:00,19,3,23,28,1,755.0,0.0,22.0,22.0,-85.0,-89.0,22.0,22.0,-83.0,-85.0,698.0,15.0,22.0,22.0,-83.0,-87.0,22.0,22.0,-82.0,-86.0,350.0,9.0,22.0,22.0,-82.0,-86.0,22.0,22.0,-82.0,-86.0,-79.5,23.0,-44,-86,0.0,1.0,0.0,0.0,0.0,0.0
239324,2019-06-05 05:45:00,2019-06-05 06:00:00,2019-06-05 06:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-94.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-94.0,-97.0,13.0,13.0,-96.0,-97.0,-77.5,19.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
78101,2018-04-08 12:00:00,2018-04-08 12:15:00,2018-04-08 12:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-78.0,-80.0,17.0,17.0,-81.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,-71.0,19.0,-43,-84,0.0,0.0,0.0,0.0,0.0,1.0
76076,2018-10-14 18:15:00,2018-10-14 18:30:00,2018-10-14 18:45:00,19,9,18,56,0,22.0,9.0,17.0,17.0,-65.0,-91.0,17.0,17.0,-65.0,-91.0,199.0,75.0,17.0,17.0,-63.0,-78.0,17.0,17.0,-62.0,-78.0,211.0,78.0,17.0,17.0,-61.0,-77.0,17.0,17.0,-61.0,-78.0,-64.5,18.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
76076,2018-10-05 20:30:00,2018-10-05 20:45:00,2018-10-05 21:00:00,19,9,18,56,0,623.0,0.0,17.0,17.0,-66.0,-68.0,17.0,17.0,-65.0,-66.0,169.0,16.0,17.0,17.0,-67.0,-71.0,17.0,17.0,-66.0,-71.0,0.0,0.0,17.0,17.0,-68.0,-72.0,17.0,17.0,-68.0,-71.0,-64.5,18.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
133390,2018-11-28 15:00:00,2018-11-28 15:15:00,2018-11-28 15:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-41.0,-47.0,12.0,12.0,-38.0,-42.0,0.0,0.0,17.0,17.0,-41.0,-43.0,12.0,12.0,-38.0,-39.0,1.0,0.0,17.0,17.0,-42.0,-94.0,12.0,-99.0,-38.0,-39.0,-64.5,18.0,-36,-84,0.0,0.0,0.0,0.0,0.0,1.0
87247,2018-11-03 15:30:00,2018-11-03 15:45:00,2018-11-03 16:00:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-94.0,-96.0,17.0,17.0,-90.0,-91.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-90.0,-91.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-90.0,-91.0,-76.5,17.0,-42,-83,0.0,0.0,0.0,0.0,0.0,1.0
14797,2018-08-16 17:00:00,2018-08-16 17:15:00,2018-08-16 17:30:00,19,9,18,56,0,2.0,0.0,17.0,17.0,-43.0,-92.0,17.0,17.0,-44.0,-94.0,29.0,2.0,17.0,17.0,-54.0,-79.0,17.0,17.0,-55.0,-83.0,2.0,0.0,17.0,12.0,-49.0,-54.0,17.0,17.0,-50.0,-94.0,-64.5,18.0,-47,-84,0.0,0.0,0.0,1.0,0.0,0.0
1423,2019-06-05 04:30:00,2019-06-05 04:45:00,2019-06-05 05:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-34.0,-35.0,-85.0,23.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
107211,2019-05-27 15:45:00,2019-05-27 16:00:00,2019-05-27 16:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,0.0,0.0,0.0,0.0,0.0,1.0
155443,2019-06-05 05:30:00,2019-06-05 05:45:00,2019-06-05 06:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,0.0,0.0,0.0,0.0,0.0,1.0
78061,2018-11-01 11:15:00,2018-11-01 11:30:00,2018-11-01 11:45:00,19,3,42,56,1,16.0,0.0,6.0,2.0,-56.0,-60.0,6.0,6.0,-46.0,-53.0,17.0,2.0,6.0,2.0,-56.0,-62.0,6.0,6.0,-46.0,-52.0,2.0,0.0,6.0,2.0,-53.0,-60.0,6.0,6.0,-45.0,-50.0,-74.0,17.0,-38,-81,0.0,0.0,0.0,0.0,1.0,0.0
19212,2018-05-05 00:15:00,2018-05-05 00:30:00,2018-05-05 00:45:00,19,5,23,28,1,367.0,14.0,18.0,16.0,-45.0,-47.0,18.0,16.0,-45.0,-46.0,398.0,45.0,18.0,16.0,-45.0,-47.0,18.0,16.0,-44.0,-46.0,181.0,29.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-44.0,-46.0,-78.0,21.0,-42,-86,0.0,0.0,0.0,0.0,1.0,0.0
4672,2018-05-27 19:45:00,2018-05-27 20:00:00,2018-05-27 20:15:00,19,3,23,28,1,18.0,0.0,22.0,22.0,-81.0,-83.0,22.0,22.0,-82.0,-84.0,300.0,0.0,22.0,22.0,-82.0,-88.0,22.0,22.0,-82.0,-88.0,0.0,0.0,22.0,22.0,-85.0,-92.0,22.0,22.0,-86.0,-92.0,-79.5,23.0,-44,-86,0.0,1.0,0.0,0.0,0.0,0.0
98364,2018-11-01 05:00:00,2018-11-01 05:15:00,2018-11-01 05:30:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-71.0,-77.0,19.0,19.0,-74.0,-81.0,0.0,0.0,19.0,19.0,-75.0,-83.0,19.0,19.0,-79.0,-86.0,126.0,0.0,19.0,19.0,-82.0,-98.0,19.0,19.0,-86.0,-97.0,-83.0,19.0,-40,-84,1.0,0.0,0.0,0.0,0.0,0.0
15924,2019-05-29 03:30:00,2019-05-29 03:45:00,2019-05-29 04:00:00,19,5,23,28,1,0.0,0.0,18.0,18.0,-43.0,-43.0,20.0,20.0,-46.0,-46.0,0.0,0.0,18.0,18.0,-43.0,-44.0,20.0,20.0,-46.0,-47.0,8.0,6.0,20.0,18.0,-44.0,-97.0,20.0,,,-47.0,-78.0,21.0,-53,-86,0.0,0.0,0.0,0.0,0.0,1.0
4672,2018-05-29 07:30:00,2018-05-29 07:45:00,2018-05-29 08:00:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-90.0,-95.0,22.0,22.0,-91.0,-96.0,0.0,0.0,22.0,22.0,-90.0,-94.0,22.0,22.0,-91.0,-95.0,0.0,0.0,22.0,22.0,-91.0,-94.0,22.0,22.0,-92.0,-96.0,-79.5,23.0,-44,-86,0.0,1.0,0.0,0.0,0.0,0.0
94608,2019-06-07 11:30:00,2019-06-07 11:45:00,2019-06-07 12:00:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-46.0,-47.0,23.0,23.0,-45.0,-46.0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,99.0,0.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-47.0,-68.5,24.0,-51,-87,0.0,0.0,0.0,0.0,1.0,0.0
167203,2019-06-06 15:30:00,2019-06-06 15:45:00,2019-06-06 16:00:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-45.0,-48.0,19.0,19.0,-44.0,-47.0,0.0,0.0,19.0,19.0,-46.0,-69.0,19.0,19.0,-45.0,-66.0,9.0,2.0,19.0,19.0,-48.0,-88.0,19.0,19.0,-46.0,-83.0,-71.0,19.0,-42,-84,1.0,0.0,0.0,0.0,0.0,0.0
19212,2018-04-19 04:30:00,2018-04-19 04:45:00,2018-04-19 05:00:00,19,5,23,28,1,238.0,48.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-45.0,-47.0,337.0,100.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-44.0,-47.0,72.0,17.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-44.0,-47.0,-78.0,21.0,-42,-86,0.0,0.0,0.0,0.0,1.0,0.0
239324,2019-06-05 23:15:00,2019-06-05 23:30:00,2019-06-05 23:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-95.0,-95.0,0.0,0.0,9.0,9.0,-87.0,-90.0,13.0,13.0,-95.0,-95.0,0.0,0.0,9.0,9.0,-88.0,-90.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
98364,2018-04-12 17:45:00,2018-04-12 18:00:00,2018-04-12 18:15:00,19,2,38,28,1,0.0,0.0,15.0,15.0,-46.0,-51.0,15.0,15.0,-46.0,-51.0,1.0,0.0,17.0,15.0,-46.0,-71.0,17.0,15.0,-46.0,-73.0,14.0,0.0,19.0,16.0,-71.0,-98.0,19.0,16.0,-70.0,-98.0,-83.0,19.0,-40,-84,1.0,0.0,0.0,0.0,0.0,0.0
97055,2019-06-05 15:45:00,2019-06-05 16:00:00,2019-06-05 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-55.0,-57.0,17.0,17.0,-55.0,-57.0,0.0,0.0,17.0,17.0,-56.0,-61.0,17.0,17.0,-55.0,-62.0,110.0,10.0,17.0,17.0,-56.0,-66.0,17.0,17.0,-56.0,-66.0,-64.5,18.0,-42,-84,0.0,1.0,0.0,0.0,0.0,0.0
76690,2018-09-01 17:15:00,2018-09-01 17:30:00,2018-09-01 17:45:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-32.0,-34.0,19.0,19.0,-34.0,-35.0,0.0,0.0,19.0,19.0,-33.0,-37.0,19.0,19.0,-34.0,-38.0,25.0,0.0,19.0,19.0,-36.0,-77.0,19.0,19.0,-38.0,-74.0,-71.0,19.0,-31,-84,0.0,0.0,0.0,1.0,0.0,0.0
