,idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
1901,107211,2019-05-27 19:30:00,2019-05-27 19:45:00,2019-05-27 20:00:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1884,107211,2019-05-27 15:15:00,2019-05-27 15:30:00,2019-05-27 15:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1834,107211,2019-05-27 02:45:00,2019-05-27 03:00:00,2019-05-27 03:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1832,107211,2019-05-27 02:15:00,2019-05-27 02:30:00,2019-05-27 02:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1882,107211,2019-05-27 14:45:00,2019-05-27 15:00:00,2019-05-27 15:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1829,107211,2019-05-27 01:30:00,2019-05-27 01:45:00,2019-05-27 02:00:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1862,107211,2019-05-27 09:45:00,2019-05-27 10:00:00,2019-05-27 10:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1846,107211,2019-05-27 05:45:00,2019-05-27 06:00:00,2019-05-27 06:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1896,107211,2019-05-27 18:15:00,2019-05-27 18:30:00,2019-05-27 18:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1894,107211,2019-05-27 17:45:00,2019-05-27 18:00:00,2019-05-27 18:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1883,107211,2019-05-27 15:00:00,2019-05-27 15:15:00,2019-05-27 15:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1868,107211,2019-05-27 11:15:00,2019-05-27 11:30:00,2019-05-27 11:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1865,107211,2019-05-27 10:30:00,2019-05-27 10:45:00,2019-05-27 11:00:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1856,107211,2019-05-27 08:15:00,2019-05-27 08:30:00,2019-05-27 08:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1886,107211,2019-05-27 15:45:00,2019-05-27 16:00:00,2019-05-27 16:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1889,107211,2019-05-27 16:30:00,2019-05-27 16:45:00,2019-05-27 17:00:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1855,107211,2019-05-27 08:00:00,2019-05-27 08:15:00,2019-05-27 08:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1843,107211,2019-05-27 05:00:00,2019-05-27 05:15:00,2019-05-27 05:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1908,107211,2019-05-27 21:15:00,2019-05-27 21:30:00,2019-05-27 21:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1858,107211,2019-05-27 08:45:00,2019-05-27 09:00:00,2019-05-27 09:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1860,107211,2019-05-27 09:15:00,2019-05-27 09:30:00,2019-05-27 09:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1904,107211,2019-05-27 20:15:00,2019-05-27 20:30:00,2019-05-27 20:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1854,107211,2019-05-27 07:45:00,2019-05-27 08:00:00,2019-05-27 08:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1877,107211,2019-05-27 13:30:00,2019-05-27 13:45:00,2019-05-27 14:00:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1909,107211,2019-05-27 21:30:00,2019-05-27 21:45:00,2019-05-27 22:00:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1892,107211,2019-05-27 17:15:00,2019-05-27 17:30:00,2019-05-27 17:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1871,107211,2019-05-27 12:00:00,2019-05-27 12:15:00,2019-05-27 12:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1914,107211,2019-05-27 22:45:00,2019-05-27 23:00:00,2019-05-27 23:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1824,107211,2019-05-27 00:15:00,2019-05-27 00:30:00,2019-05-27 00:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1847,107211,2019-05-27 06:00:00,2019-05-27 06:15:00,2019-05-27 06:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1897,107211,2019-05-27 18:30:00,2019-05-27 18:45:00,2019-05-27 19:00:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1839,107211,2019-05-27 04:00:00,2019-05-27 04:15:00,2019-05-27 04:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1825,107211,2019-05-27 00:30:00,2019-05-27 00:45:00,2019-05-27 01:00:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1915,107211,2019-05-27 23:00:00,2019-05-27 23:15:00,2019-05-27 23:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1842,107211,2019-05-27 04:45:00,2019-05-27 05:00:00,2019-05-27 05:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1844,107211,2019-05-27 05:15:00,2019-05-27 05:30:00,2019-05-27 05:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1849,107211,2019-05-27 06:30:00,2019-05-27 06:45:00,2019-05-27 07:00:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1912,107211,2019-05-27 22:15:00,2019-05-27 22:30:00,2019-05-27 22:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1822,107211,2019-05-26 23:45:00,2019-05-27 00:00:00,2019-05-27 00:15:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1875,107211,2019-05-27 13:00:00,2019-05-27 13:15:00,2019-05-27 13:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1907,107211,2019-05-27 21:00:00,2019-05-27 21:15:00,2019-05-27 21:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,5.0
1801,128338,2019-05-27 12:45:00,2019-05-27 13:00:00,2019-05-27 13:15:00,19,9,11,40,0,0.0,0.0,19.0,19.0,-52.0,-53.0,19.0,19.0,-52.0,-52.0,0.0,0.0,19.0,19.0,-52.0,-53.0,19.0,19.0,-52.0,-53.0,2.0,0.0,20.0,19.0,-54.0,-56.0,19.0,19.0,-52.0,-96.0,-66.5,23.0,-44,-85,5.0
1802,128338,2019-05-27 12:45:00,2019-05-27 13:00:00,2019-05-27 13:15:00,19,9,11,40,0,0.0,0.0,19.0,19.0,-53.0,-54.0,19.0,19.0,-54.0,-54.0,0.0,0.0,19.0,19.0,-53.0,-54.0,19.0,19.0,-54.0,-55.0,2.0,0.0,19.0,17.0,-55.0,-57.0,19.0,19.0,-54.0,-96.0,-66.5,23.0,-44,-85,5.0
2097,155443,2019-06-05 03:00:00,2019-06-05 03:15:00,2019-06-05 03:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
2111,155443,2019-06-05 06:30:00,2019-06-05 06:45:00,2019-06-05 07:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,5.0
2118,155443,2019-06-05 08:15:00,2019-06-05 08:30:00,2019-06-05 08:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,-85.0,23.0,-42,-86,5.0
2086,155443,2019-06-05 00:15:00,2019-06-05 00:30:00,2019-06-05 00:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
2093,155443,2019-06-05 02:00:00,2019-06-05 02:15:00,2019-06-05 02:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-28.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
2122,155443,2019-06-05 09:15:00,2019-06-05 09:30:00,2019-06-05 09:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
2115,155443,2019-06-05 07:30:00,2019-06-05 07:45:00,2019-06-05 08:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
2089,155443,2019-06-05 01:00:00,2019-06-05 01:15:00,2019-06-05 01:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,-85.0,23.0,-42,-86,5.0
2100,155443,2019-06-05 03:45:00,2019-06-05 04:00:00,2019-06-05 04:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
2083,155443,2019-06-04 23:30:00,2019-06-04 23:45:00,2019-06-05 00:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
2121,155443,2019-06-05 09:00:00,2019-06-05 09:15:00,2019-06-05 09:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
2152,155443,2019-06-05 16:45:00,2019-06-05 17:00:00,2019-06-05 17:15:00,19,2,23,28,1,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,-85.0,23.0,-42,-86,5.0
2099,155443,2019-06-05 03:30:00,2019-06-05 03:45:00,2019-06-05 04:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
2156,155443,2019-06-05 17:45:00,2019-06-05 18:00:00,2019-06-05 18:15:00,19,2,23,28,1,0.0,0.0,,,,,21.0,21.0,-30.0,-95.0,0.0,0.0,,,,,21.0,21.0,-30.0,-33.0,2.0,0.0,,,,,21.0,,-30.0,-61.0,-85.0,23.0,-42,-86,5.0
2091,155443,2019-06-05 01:30:00,2019-06-05 01:45:00,2019-06-05 02:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-28.0,-29.0,-85.0,23.0,-42,-86,5.0
2120,155443,2019-06-05 08:45:00,2019-06-05 09:00:00,2019-06-05 09:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,-85.0,23.0,-42,-86,5.0
2126,155443,2019-06-05 10:15:00,2019-06-05 10:30:00,2019-06-05 10:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
2113,155443,2019-06-05 07:00:00,2019-06-05 07:15:00,2019-06-05 07:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
2147,155443,2019-06-05 15:30:00,2019-06-05 15:45:00,2019-06-05 16:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,,,,,21.0,,-30.0,-60.0,-85.0,23.0,-42,-86,5.0
2148,155443,2019-06-05 15:45:00,2019-06-05 16:00:00,2019-06-05 16:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,,,,,21.0,,-30.0,-60.0,0.0,0.0,,,,,21.0,,-55.0,-60.0,-85.0,23.0,-42,-86,5.0
2139,155443,2019-06-05 13:30:00,2019-06-05 13:45:00,2019-06-05 14:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
2134,155443,2019-06-05 12:15:00,2019-06-05 12:30:00,2019-06-05 12:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
2149,155443,2019-06-05 16:00:00,2019-06-05 16:15:00,2019-06-05 16:30:00,19,2,23,28,1,0.0,0.0,,,,,21.0,,-30.0,-60.0,0.0,0.0,,,,,21.0,,-55.0,-60.0,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,-85.0,23.0,-42,-86,5.0
2146,155443,2019-06-05 15:15:00,2019-06-05 15:30:00,2019-06-05 15:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
